,account_number,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label,Center
10,42.0,1.0,0.0,0.0,0.0,0.4148106904231626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0106027963275095,0.0902100418178159,0.0,0.0001097338455513,0.0001420101537259,0.0,0.0,0.0,0.0,0.0,3.0,
11,46.0,0.0,1.0,0.5,0.0,0.0619630925867006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0027258711636936,0.1243689814150268,0.0,0.0006736980575881,0.0017396243831433,7.238706022929153e-07,0.0008418631405112,0.0,0.0,0.0,3.0,
12,50.0,1.0,0.0,0.875,0.0,0.0696786509704104,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.6000000000000001,0.0877195676361785,0.108164852969644,0.0,0.0004356211495004,0.0015621116909859,0.0,0.0,0.0,0.0,8.064270224798706e-05,3.0,
13,54.0,0.0,1.0,0.25,0.0,0.0134425707922367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0055605997322499,0.1071557335966283,0.0,5.404515278692629e-05,0.0003550253843149,6.7791056405209525e-06,0.0,0.0,0.0,0.0,3.0,
14,58.0,0.0,1.0,0.375,0.0,0.0662583518930957,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666667,0.5,0.9,0.0667453536376282,0.2204476026051891,0.0665181290202014,0.0796253846905768,0.0453367415770227,0.0012086111256188,9.105780588403738e-05,0.0,0.0032479731509867,0.0002643129137736,3.0,
15,62.0,0.0,1.0,0.875,0.7142857142857142,0.7130130448615972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0000000000000002,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.5,0.9,0.045561593610284,0.2665388884385318,0.0,0.0836764312214456,0.1995242659850179,0.0058361263009197,4.02453018598585e-05,0.0,0.0,0.1195053818600554,3.0,
16,66.0,1.0,0.0,0.25,0.0,0.3559497295577474,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0175260142832465,0.2800416977064454,0.0377212096382006,0.1384570561691367,0.0604253204104093,0.0,0.0,0.0,0.0,0.006288050136228,3.0,
17,70.0,1.0,0.0,0.5,0.0,0.0420776328348711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.8,0.0401529538955864,0.0963726952550943,0.0,0.1561057366413262,0.0476799091135016,0.0205460961402765,0.0,0.0,0.0,0.0,3.0,
18,74.0,1.0,0.0,0.5,0.0,0.3481546293350302,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0014224210933077,0.1336788398583724,0.0,0.0121793499823347,0.0171122235239819,5.500842076948146e-05,0.0,0.0,0.0,0.0,3.0,
19,78.0,0.0,1.0,0.875,0.0,0.674196627426026,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.8,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.7000000000000001,0.1277512278641439,0.2805961785900313,0.0,0.3266125618843113,0.0957858486881812,0.0253672467016907,0.0158099958593992,0.0,0.0,0.2809365745864281,3.0,
20,82.0,0.0,1.0,0.5,0.0,0.0447025135221126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.025752411450403,0.1388505448190919,0.0,0.0010826951372299,0.0006035431533354,0.0001660076581258,0.0,0.0,0.0328397442038704,0.0089517704265848,3.0,
21,86.0,1.0,0.0,0.25,0.0,0.0374642061724467,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0070872957152031,0.1761509815663145,0.0,0.0140554261097009,0.0058934213796286,1.2610285492324993e-05,0.0,0.0,0.0,5.309217051913739e-06,3.0,
22,90.0,1.0,0.0,0.0,0.0,0.0527362392618517,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0161973208546817,0.1329442966487492,0.0,0.0051658378156666,0.0006745482301984,1.8556365439731085e-06,0.0,0.0,0.0,0.0,3.0,
23,94.0,1.0,0.0,0.875,0.0,0.0349984091632198,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0280422182779266,0.1162478151680643,0.0,0.0019005583244261,0.0033727411509922,0.0,0.0,0.0,0.0,0.0,3.0,
24,98.0,1.0,0.0,0.875,0.0,0.0520999045497931,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.75,0.8,0.3769998767161583,0.175473249642296,0.0,0.0031710291019978,0.0035147513047182,0.0001066617587473,0.0,0.0,0.0032371203774669,1.5353681744723517e-05,3.0,
25,102.0,1.0,0.0,0.5,0.0,0.0370664969774101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.2,0.007007777102591,0.187677519361696,0.0,0.0010885026312611,0.0027691979976568,0.0,0.0,0.0,0.0,0.0,3.0,
26,106.0,1.0,0.0,0.75,0.0,0.0461342666242443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.009489521801122,0.1094843163624293,0.0,0.0008138893023915,0.0004970355380409,0.0,0.0,0.0,2.2828247748610847e-05,0.0,3.0,
27,110.0,0.0,1.0,0.125,0.0,0.1651288577791918,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.8,0.0206883299156511,0.1203574766343782,0.0,0.0308594052972778,0.0421060105797564,0.000244823378704,0.0017964805764566,0.0009787051562508,0.0,0.1985784930074382,3.0,
28,114.0,0.0,1.0,0.25,0.0,0.0540884505249761,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0208628235392335,0.1741838328702509,0.0,0.0375589598005135,0.0342954521248269,1.120275932119988e-06,0.0,0.0,0.0,0.0006198152177227,3.0,
29,118.0,1.0,0.0,0.875,0.0,0.4195832007636016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.006158363383915,0.1009711399419137,0.0,0.0111699305336825,0.0241417261334185,2.4065825023849382e-05,0.0,0.0,0.0,0.0,3.0,
30,122.0,0.0,1.0,0.375,0.0,0.0420776328348711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2,0.000552205871005,0.4756945848973772,0.0,2.405414194435412e-06,0.0003195228458834,0.0,0.0,0.0,0.0,0.0,3.0,
31,126.0,1.0,0.0,0.625,0.0,0.0299872733057588,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,0.0002457702187185,0.1296107346194862,0.0,0.0004552557820982,0.0005680406149039,6.101769576946868e-05,0.0,0.0,0.0,8.466048812511098e-06,3.0,
32,130.0,1.0,0.0,0.5,0.0,0.0441457206490614,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0006883991067485,0.0848659312933453,0.0,8.220095718234955e-05,0.0002485177690204,1.9360666108945432e-06,0.0,0.0,0.0,0.0,3.0,
33,134.0,1.0,0.0,0.375,0.0,0.0674514794782055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,0.0028065778358065,0.1395786761612587,0.0,1.1551099239148003e-05,3.550253843149785e-05,0.0,0.0002033062246188,0.0,0.0,0.0,3.0,
34,138.0,0.0,1.0,0.0,0.0,0.0066815144766146,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.9,0.001018378564386,0.2370899605127294,0.0,0.0411576894351525,0.0203784570596797,0.0001009454789911,0.0,0.0,0.0,0.0010635653186158,3.0,
35,142.0,1.0,0.0,0.625,0.0,0.0522589882278078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0052730253964016,0.1128675332242656,0.0,0.0006776687479515,0.0027336954592253,0.0,0.0001196117351365,0.0,0.0,0.0,3.0,
36,146.0,1.0,0.0,0.25,0.0,0.0412822144447979,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.7000000000000001,0.001960725970663,0.129154374478785,0.0,0.00825512755723,0.0128874214506337,0.0,0.0,0.0,0.0,0.0,3.0,
37,150.0,1.0,0.0,0.875,0.0,0.0742125357938275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0003885605558972,0.046413955665719,0.0,0.0002219194246939,0.0004615329996094,0.0,0.0,0.0,0.0,1.973019850373349e-05,3.0,
38,154.0,1.0,0.0,0.5,0.0,0.237750556792873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666667,0.0,0.9,0.0049281242834298,0.219812713723477,0.0,0.1738268143307741,0.0373486704299357,0.1088671684173831,0.0,0.0,0.0,3.0850855842201457e-06,3.0,
39,158.0,1.0,0.0,0.25,0.0,0.3020203627107858,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0009263806770766,0.1288650926513246,0.0,0.0017410119606265,0.0001420101537259,0.0,0.0,0.0,0.0,0.0,3.0,
40,162.0,1.0,0.0,0.25,0.0,0.0474069360483614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.3,0.0073407022967989,0.1497010920152524,0.0,0.014703057527413,0.0354670358930663,0.0061504355124391,0.0,0.0,0.0,0.0029626148611442,3.0,
41,166.0,0.0,1.0,0.75,0.0,0.8453706649697741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.1,0.1039728272610914,0.1744067886297397,0.0,0.0014441701129362,0.0017041218447118,4.870615052570901e-05,0.0,0.0,0.0,2.0591152620260044e-05,3.0,
42,170.0,1.0,0.0,0.125,0.0,0.0097041043588927,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0011956854012676,0.0874820748686882,0.0,0.0002053274973022,0.0014911066141229,0.0001474570376908,0.0,0.0,0.0,3.8025473479922728e-06,3.0,
43,174.0,0.0,1.0,0.5,0.0,0.0429525930639516,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0398392131886006,0.2108777093865944,0.0,5.748716313819344e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.0,
44,178.0,0.0,1.0,0.5,0.0,0.0253738466433343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0004192362057073,0.0209977036060407,0.0,7.273902246267135e-05,0.0002130152305889,1.3558211281041903e-05,0.0,0.0,0.0,0.0,3.0,
45,182.0,0.0,1.0,0.875,0.0,0.3875278396436525,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0000000000000002,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.75,0.7000000000000001,0.1956693310772571,0.1282149577762997,0.0663742756830432,0.0590857062174686,0.1136081229807931,0.0002648274853483,0.0,0.0,0.0,0.0009273910758518,3.0,
46,186.0,1.0,0.0,0.5,0.0,0.0130448615972001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0006506427618121,0.1717263314654594,0.0,2.459719694176981e-07,3.550253843149785e-05,2.355451959842026e-07,0.0,0.0,0.0,0.0,3.0,
