,act_no,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label
10,41.0,1.0,0.0,0.5,0.0,0.4031180400890868,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0015724571984592,0.1011188744285983,0.0,0.0002868640107231,0.0001775126921574,0.0,0.0,0.0,0.0,0.0,2
11,45.0,0.0,1.0,1.0,0.0,0.0424753420299077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.007364463486814,0.1338476705009187,0.0,5.4053138889829466e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,1
12,49.0,1.0,0.0,0.25,0.0,0.0184537066496977,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.004763039812097,0.0993348245505908,0.0,0.0002475803705423,0.0009230659992189,1.396036161564908e-06,0.0,0.0,0.0010983755269208,2.1739091442295447e-05,3
13,53.0,0.0,1.0,0.875,0.0,0.7122971683105314,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.8,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0153831769258813,0.1594095509072198,0.0,0.0346928209407118,0.0281890155146092,0.0,0.0,0.0,0.0,0.0001098433960335,0
14,57.0,1.0,0.0,0.5,0.0,0.0623608017817371,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.6000000000000001,0.0041592521640201,0.1172485272951195,0.0,7.109707970577918e-05,0.0001420101537259,1.4132711759052157e-06,0.0,0.0,0.0,0.0,2
15,61.0,0.0,1.0,1.0,0.0,0.0376232898504613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.8,0.0172137813190909,0.143042160496033,0.0,0.0098887807393086,0.0228281322114531,0.0,0.0,0.0,0.0,6.0912503744253575e-05,1
16,65.0,0.0,1.0,0.5,0.0,0.1144607063315303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0028698042234645,0.570084760086918,0.0,8.924629716352791e-05,0.0008875634607874,0.0001084369652244,0.0,0.0,0.0,2.381973055723461e-05,3
17,69.0,0.0,1.0,0.5,0.0,0.0641902640789055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0024988994872321,0.1578126425392197,0.0,0.0078058022551476,0.0042958071502112,0.0001296130528438,0.0,0.0,0.0,2.152385291316381e-06,0
18,73.0,1.0,0.0,0.5,0.0,0.0497931912185809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0001253216775721,0.0785198462110296,0.0,0.0002153820008573,0.0002840203074519,6.491855401515827e-07,0.0,0.0,0.0,0.0,2
19,77.0,1.0,0.0,0.5,0.0,0.0334871142220808,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,8.271544590670002e-05,0.2957336745029589,0.0,0.0019827177538734,0.0014911066141229,8.215356835546579e-07,0.0003270773903945,0.0,0.0,3.1568317605973586e-06,1
20,81.0,1.0,0.0,0.5,0.0,0.460467706013363,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0111555055544478,0.1948837721842896,0.0,0.0001870473077569,0.0009585685376504,0.0,0.0,0.0,0.0,0.0,3
21,85.0,1.0,0.0,0.375,0.0,0.0525771555838371,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.001579506506495,0.3129810723567641,0.0,0.0001739405156722,0.0001420101537259,0.0,0.0,0.0,0.0,4.304770582632762e-06,0
22,89.0,0.0,1.0,0.875,0.0,0.0388164174355711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0025937617371734,0.1320713896074252,0.0,3.679357329549411e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,2
23,93.0,1.0,0.0,0.125,0.0,0.1124721603563474,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0188047150515081,0.2224533809234003,0.0,0.0021408346052533,0.0014556040756914,6.204605162510703e-07,0.0,0.0,0.0,0.0,1
24,97.0,0.0,1.0,0.375,0.0,0.0412822144447979,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.1,0.0105177756741762,0.1057882831083703,0.0,5.035557324566083e-05,0.0002130152305889,0.0001811342557118,0.0,0.0,0.0,0.0,3
25,101.0,1.0,0.0,0.125,0.0,0.0372255806554247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0002186703722591,0.1467037435053817,0.0,9.79735104161143e-06,7.100507686299572e-05,0.0,0.0,0.0,0.0,0.0,0
26,105.0,0.0,1.0,0.75,0.0,0.6046770601336303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0000000000000002,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.6000000000000001,0.214231186772072,0.2689577262576232,0.0,4.440273214163641e-07,0.0,0.0,0.0,0.0,0.0,0.0,2
27,109.0,1.0,0.0,0.25,0.0,0.0669742284441616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.0024723646084021,0.0953958144186638,0.0,0.001654340383039,0.0053608833031561,4.72813893402436e-06,0.0,0.0,0.0,0.0,1
28,113.0,0.0,1.0,1.0,0.0,0.516783328030544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0001420021724609,0.0854794919745045,0.0,0.0699733855134649,0.2203287535058757,1.292626075523063e-06,0.0005855803837653,0.0,0.0,0.0499918747455252,3
29,117.0,1.0,0.0,0.125,0.0,0.042554883868915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.1,0.0021970963370107,0.1540202646223175,0.0,7.299298053499222e-07,0.0001065076152944,4.1938534894748265e-07,0.0,0.0,0.0,0.0,0
30,121.0,1.0,0.0,0.625,0.0,0.0336461979000954,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0019058427366615,0.2751630189163083,0.0,0.0020489816441021,0.0032662335356978,0.0,0.0,0.0,0.0,4.520009111764399e-06,2
31,125.0,0.0,1.0,0.875,0.7142857142857142,0.6665606108813236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1.0000000000000002,1.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.9,0.0791041030697369,0.2521749350375815,0.0,0.0052821554044513,0.0058579188411971,0.0,0.0,0.0,0.0,0.0,1
32,129.0,0.0,1.0,0.25,0.0,0.053054406617881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0074466988264841,0.2287246872091242,0.0,0.052266353781803,0.0179642844463379,1.849317038714996e-05,0.0,0.0,0.0,2.0088929385619555e-06,3
33,133.0,0.0,1.0,0.375,0.0,0.0335666560610881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0221670036500954,0.1966823497937674,0.0,1.3745680316939674e-05,7.100507686299572e-05,0.0,0.0,0.0,0.0,0.0,0
34,137.0,0.0,1.0,0.0,0.0,0.0769965001590836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.7000000000000001,0.0078527013048366,0.2472837188672392,0.0,0.0029704485442612,0.0003550253843149,0.0,0.0,0.0,0.0,0.0,2
35,141.0,1.0,0.0,0.25,0.0,0.0388164174355711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0088814422590365,0.0980967755142025,0.0,0.0017574457631807,0.0012780913835339,0.0003384612116149,0.0,0.0,0.0,0.0,1
36,145.0,1.0,0.0,0.5,0.0,0.6597995545657016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0039822429232561,0.0220288817720423,0.0,2.882503981870908e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,3
37,149.0,0.0,1.0,0.875,0.1428571428571428,0.100859051861279,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6000000000000001,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.8,0.0431721420702103,0.137704823443975,0.2185770788908402,0.0485493467687269,0.1584478290197749,0.093212156781709,0.0,0.0,0.0,7.676840872361758e-06,0
38,153.0,0.0,1.0,0.625,0.0,0.039293668469615,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.8,0.0212664301363424,0.193571059146534,0.0,0.0300506191146414,0.0542123761848972,0.0,5.235823838332149e-05,0.0,0.0,0.000528195350489,2
39,157.0,1.0,0.0,0.875,0.0,0.2992363983455298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.8,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.5000000000000001,0.040429357914661,0.1241786248074655,0.0,5.283605680738605e-06,0.0001065076152944,6.664205544918902e-07,0.0,0.0,0.0,0.0,1
40,161.0,1.0,0.0,0.75,0.0,0.0459751829462297,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0046695620815935,0.2912685932866273,0.0,0.0068835239669337,0.0020236446905953,0.0,0.0,0.0,0.0,0.0,3
41,165.0,1.0,0.0,0.875,0.0,0.0336461979000954,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0074979120958634,0.0932662728358126,0.0,6.466666964814508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0
42,169.0,1.0,0.0,0.75,0.0,0.6400731784918867,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.9,0.0211258694450761,0.1502774020815835,0.0,0.0340822562210144,0.0339759292789434,0.0228389275480154,0.0008040348051038,0.0,3.704912339528645e-05,0.0011976589222648,2
43,173.0,1.0,0.0,0.5,0.0,0.2190582246261533,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.8,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.5,0.8,0.036210683013361,0.1317397696387221,0.0,0.0034761828855898,0.0022011573827528,0.0,0.0,0.0,0.0,0.0,1
44,177.0,0.0,1.0,0.25,0.0,0.0537702831689468,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0114239721270732,0.1328704414391132,0.0,0.0022016855149343,0.0061419391486491,0.0,0.0,0.0,0.0,0.0,3
45,181.0,1.0,0.0,0.625,0.0,0.0337257397391027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0107669519734595,0.0971234556256272,0.0,0.0015103701143418,0.0014911066141229,0.0005421503560934,0.0,0.0,0.0179841684230695,2.6546085259568697e-06,0
46,185.0,0.0,1.0,0.125,0.0,0.0652243079860006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.25,0.9,0.0090401156265075,0.1683786069514619,0.0,0.3331210520700298,0.1019632903752618,0.0036872876929892,0.0831612392326603,0.0,0.0,0.1389602185388532,2
