,account_number,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT,Label,Center
33,133.0,0.0,1.0,0.625,0.0,0.0420776328348711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666667,0.0,0.8,0.0020175819414286,0.2083959839727578,0.0,0.0708171939517728,0.0443071679625093,3.787107151043569e-05,0.0,0.0087985756393067,0.0,1.628638203762728e-05,0.0,
34,137.0,0.0,1.0,0.25,0.0,0.0564747056951956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.7000000000000001,0.0307248636055381,0.2038776067380943,0.0,0.0041643325949914,0.0019171370753008,0.011393344109775,0.0,0.0,0.1596177278932745,0.0,0.0,
35,141.0,0.0,1.0,0.0,0.0,0.0164651606745147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.9,0.0010751752484249,0.1722870051555462,0.0,0.0389259745760816,0.0380942237369971,0.0183885193800756,0.0014056627219432,0.0058798304229113,0.0048530609312128,1.0474941751073051e-05,0.0,
36,145.0,1.0,0.0,0.375,0.0,0.0651447661469933,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3,0.0049917807904765,0.3077650776172366,0.0,0.0010998716473541,0.0031597259204033,0.0,0.0,0.0,0.0,1.86540058580753e-06,0.0,
37,149.0,0.0,1.0,1.0,0.0,0.8385300668151447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0000000000000002,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.25,1.0,0.0105498556056662,0.1673582176166854,0.0,0.1156066786820246,0.1022828132211453,0.0838734389464755,8.068733354724424e-05,0.0,0.0,7.863380930942512e-05,0.0,
38,153.0,1.0,0.0,0.125,0.0,0.0414412981228125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0019190125273504,0.096163328716741,0.0,3.757461415942433e-05,0.0005680406149039,0.0,0.0,0.0,0.0,0.0,0.0,
39,157.0,0.0,1.0,0.375,0.0,0.032293986636971,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1,0.0030219153640454,0.1246783314269082,0.0,1.896379995387227e-05,0.0001065076152944,1.26275205066653e-05,0.0,0.0,0.0,0.0001449272762819,0.0,
40,161.0,0.0,1.0,0.875,0.0,0.8029748647788737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0000000000000002,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0197062290154922,0.1955634363098546,0.0,2.4472613736480327e-05,3.550253843149785e-05,0.0,0.0,0.0,0.0,0.0,0.0,
41,165.0,1.0,0.0,0.375,0.0,0.0537702831689468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.8,0.0012891154698929,0.1011944736943666,0.0,0.000156535603005,0.0007455533070614,7.813206500939403e-07,0.0,0.0,0.0,0.0,0.0,
42,169.0,1.0,0.0,0.375,0.0,0.0442252624880687,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.8,0.0116461601784412,0.2164928568981104,0.0,0.0155291192478496,0.0162246600631945,0.006943355327184,0.0,0.0,0.0,0.0,0.0,
43,173.0,0.0,1.0,0.0,0.0,0.15717467387846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6000000000000001,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.25,0.1,0.0089991670982159,0.0970743985199111,0.0,1.930560515812803e-05,0.0,6.945136278665915e-05,0.0,0.0,0.0,0.0,0.0,
44,177.0,1.0,0.0,0.25,0.0,0.0417594654788418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.7000000000000001,0.0013708916280534,0.1286490381432084,0.0,0.0006338873346157,0.0032307309972663,1.2294310229419357e-06,0.0,0.0,0.0444866413584978,0.0,0.0,
45,181.0,1.0,0.0,0.625,0.0,0.0286350620426344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1666666666666666,0.2,1.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.25,0.6000000000000001,0.0079058222118292,0.0848659312933453,0.0,3.998961167734355e-05,0.0001065076152944,0.0,0.0,0.0,0.0,0.0,0.0,
